               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 342,            0.076604,             0.40974,                   0,             0.69802,             0.52482,             0.58916,             0.20414,            0.080552,             0.81317,                   0,           0.0087943,           0.0087943,           0.0087943
                 343,            0.082009,             0.38429,                   0,               0.633,             0.35738,              0.4067,             0.12249,            0.080642,             0.89768,                   0,           0.0087908,           0.0087908,           0.0087908
                 344,            0.078969,             0.37804,                   0,               0.633,             0.35738,              0.4067,             0.12249,            0.080642,             0.89768,                   0,           0.0087872,           0.0087872,           0.0087872
                 345,             0.08088,             0.50055,                   0,             0.60352,             0.53474,             0.54236,             0.17078,            0.081474,             0.81983,                   0,           0.0087837,           0.0087837,           0.0087837
                 346,             0.08138,              0.4564,                   0,             0.60352,             0.53474,             0.54236,             0.17078,            0.081474,             0.81983,                   0,           0.0087802,           0.0087802,           0.0087802
                 347,            0.076231,             0.49623,                   0,             0.66038,             0.57072,              0.6065,             0.20306,            0.079417,              0.8075,                   0,           0.0087766,           0.0087766,           0.0087766
                 348,            0.084667,             0.41317,                   0,             0.66038,             0.57072,              0.6065,             0.20306,            0.079417,              0.8075,                   0,           0.0087731,           0.0087731,           0.0087731
                 349,            0.073361,             0.44626,                   0,             0.65004,               0.567,             0.55836,             0.18614,            0.078776,             0.79874,                   0,           0.0087696,           0.0087696,           0.0087696
                 350,            0.081467,             0.46968,                   0,             0.65004,               0.567,             0.55836,             0.18614,            0.078776,             0.79874,                   0,            0.008766,            0.008766,            0.008766
                 351,            0.073612,             0.47492,                   0,             0.69987,             0.57692,             0.62117,             0.22063,            0.079611,               0.831,                   0,           0.0087625,           0.0087625,           0.0087625
                 352,            0.076493,             0.42154,                   0,             0.69987,             0.57692,             0.62117,             0.22063,            0.079611,               0.831,                   0,            0.008759,            0.008759,            0.008759
                 353,            0.080355,              0.4149,                   0,             0.71907,             0.56209,             0.63282,             0.23056,             0.07708,             0.78715,                   0,           0.0087554,           0.0087554,           0.0087554
                 354,            0.080321,             0.42645,                   0,             0.71907,             0.56209,             0.63282,             0.23056,             0.07708,             0.78715,                   0,           0.0087519,           0.0087519,           0.0087519
                 355,            0.079827,             0.40771,                   0,             0.67114,             0.51906,             0.57265,             0.19046,            0.076822,             0.82687,                   0,           0.0087484,           0.0087484,           0.0087484
                 356,            0.075704,             0.51187,                   0,             0.67114,             0.51906,             0.57265,             0.19046,            0.076822,             0.82687,                   0,           0.0087448,           0.0087448,           0.0087448
                 357,            0.077284,             0.43217,                   0,             0.62233,             0.52109,             0.56472,             0.18614,            0.081274,              0.8548,                   0,           0.0087413,           0.0087413,           0.0087413
                 358,            0.079799,             0.46215,                   0,             0.62233,             0.52109,             0.56472,             0.18614,            0.081274,              0.8548,                   0,           0.0087378,           0.0087378,           0.0087378
                 359,            0.078419,             0.41851,                   0,             0.53977,             0.53111,              0.5383,             0.17012,            0.082303,             0.85747,                   0,           0.0087342,           0.0087342,           0.0087342
                 360,            0.077436,             0.44884,                   0,             0.53977,             0.53111,              0.5383,             0.17012,            0.082303,             0.85747,                   0,           0.0087307,           0.0087307,           0.0087307
                 361,            0.075247,             0.46858,                   0,             0.60592,              0.5273,             0.56385,              0.1837,            0.081969,             0.85322,                   0,           0.0087271,           0.0087271,           0.0087271
                 362,            0.071986,             0.41833,                   0,             0.60592,              0.5273,             0.56385,              0.1837,            0.081969,             0.85322,                   0,           0.0087236,           0.0087236,           0.0087236
                 363,            0.076616,             0.39048,                   0,             0.63608,             0.52262,             0.56992,             0.18739,            0.083057,             0.84763,                   0,           0.0087201,           0.0087201,           0.0087201
                 364,            0.081519,             0.45537,                   0,             0.63608,             0.52262,             0.56992,             0.18739,            0.083057,             0.84763,                   0,           0.0087165,           0.0087165,           0.0087165
                 365,            0.075577,             0.44276,                   0,             0.65051,             0.52605,             0.56786,             0.19223,            0.081418,             0.83452,                   0,            0.008713,            0.008713,            0.008713
                 366,            0.077839,             0.45473,                   0,             0.65051,             0.52605,             0.56786,             0.19223,            0.081418,             0.83452,                   0,           0.0087095,           0.0087095,           0.0087095
                 367,            0.071051,             0.47675,                   0,             0.70469,             0.60101,             0.60331,             0.18751,            0.075263,             0.80722,                   0,           0.0087059,           0.0087059,           0.0087059
                 368,            0.078564,              0.4723,                   0,             0.70469,             0.60101,             0.60331,             0.18751,            0.075263,             0.80722,                   0,           0.0087024,           0.0087024,           0.0087024
                 369,            0.076642,             0.48495,                   0,             0.68764,             0.51117,              0.5861,             0.20278,            0.078517,             0.80904,                   0,           0.0086989,           0.0086989,           0.0086989
                 370,            0.077751,             0.44069,                   0,             0.68764,             0.51117,              0.5861,             0.20278,            0.078517,             0.80904,                   0,           0.0086953,           0.0086953,           0.0086953
                 371,            0.077051,             0.38602,                   0,              0.6265,             0.54591,             0.56562,             0.18318,            0.079846,             0.80891,                   0,           0.0086918,           0.0086918,           0.0086918
                 372,            0.076464,             0.38864,                   0,              0.6265,             0.54591,             0.56562,             0.18318,            0.079846,             0.80891,                   0,           0.0086882,           0.0086882,           0.0086882
                 373,            0.078891,             0.47777,                   0,             0.61134,             0.52692,             0.51181,             0.16798,            0.080471,             0.79619,                   0,           0.0086847,           0.0086847,           0.0086847
                 374,            0.076156,             0.47486,                   0,             0.61134,             0.52692,             0.51181,             0.16798,            0.080471,             0.79619,                   0,           0.0086812,           0.0086812,           0.0086812
                 375,            0.079948,             0.46423,                   0,             0.59442,             0.53102,             0.52916,             0.17343,            0.083352,             0.81048,                   0,           0.0086776,           0.0086776,           0.0086776
                 376,            0.077518,              0.4748,                   0,             0.59442,             0.53102,             0.52916,             0.17343,            0.083352,             0.81048,                   0,           0.0086741,           0.0086741,           0.0086741
                 377,            0.078334,              0.5002,                   0,             0.43788,              0.5062,             0.43418,             0.13766,            0.089013,             0.85723,                   0,           0.0086706,           0.0086706,           0.0086706
                 378,            0.079558,             0.47809,                   0,             0.43788,              0.5062,             0.43418,             0.13766,            0.089013,             0.85723,                   0,            0.008667,            0.008667,            0.008667
                 379,            0.076532,             0.38037,                   0,             0.52469,             0.41089,             0.43247,             0.14294,            0.091915,             0.88864,                   0,           0.0086635,           0.0086635,           0.0086635
                 380,            0.075139,             0.42717,                   0,             0.52469,             0.41089,             0.43247,             0.14294,            0.091915,             0.88864,                   0,             0.00866,             0.00866,             0.00866
                 381,            0.076032,             0.41955,                   0,             0.48163,             0.47022,             0.43201,             0.14468,            0.087252,             0.86861,                   0,           0.0086564,           0.0086564,           0.0086564
                 382,            0.072198,             0.42701,                   0,             0.48163,             0.47022,             0.43201,             0.14468,            0.087252,             0.86861,                   0,           0.0086529,           0.0086529,           0.0086529
                 383,            0.077484,             0.42214,                   0,             0.57832,             0.49132,             0.49277,              0.1546,            0.084305,             0.83652,                   0,           0.0086494,           0.0086494,           0.0086494
                 384,             0.07656,             0.41485,                   0,             0.57832,             0.49132,             0.49277,              0.1546,            0.084305,             0.83652,                   0,           0.0086458,           0.0086458,           0.0086458
                 385,            0.074828,             0.46746,                   0,              0.6996,             0.54218,             0.58547,             0.19636,            0.079189,             0.81349,                   0,           0.0086423,           0.0086423,           0.0086423
                 386,            0.081472,             0.39124,                   0,              0.6996,             0.54218,             0.58547,             0.19636,            0.079189,             0.81349,                   0,           0.0086388,           0.0086388,           0.0086388
                 387,            0.074408,             0.38038,                   0,             0.71431,             0.56079,              0.6186,             0.21292,            0.081046,             0.80004,                   0,           0.0086352,           0.0086352,           0.0086352
                 388,            0.083545,             0.42502,                   0,             0.71431,             0.56079,              0.6186,             0.21292,            0.081046,             0.80004,                   0,           0.0086317,           0.0086317,           0.0086317
                 389,             0.08123,             0.41846,                   0,             0.64745,             0.56452,             0.57374,              0.2089,            0.082415,             0.83076,                   0,           0.0086281,           0.0086281,           0.0086281
                 390,            0.078543,             0.41272,                   0,             0.64745,             0.56452,             0.57374,              0.2089,            0.082415,             0.83076,                   0,           0.0086246,           0.0086246,           0.0086246
                 391,            0.074854,             0.44269,                   0,             0.68238,             0.38337,             0.45057,             0.16051,            0.079581,             0.82904,                   0,           0.0086211,           0.0086211,           0.0086211
                 392,            0.073706,             0.44558,                   0,             0.68238,             0.38337,             0.45057,             0.16051,            0.079581,             0.82904,                   0,           0.0086175,           0.0086175,           0.0086175
                 393,            0.073943,             0.45685,                   0,             0.71551,              0.6005,             0.63623,             0.23338,             0.07875,              0.7843,                   0,            0.008614,            0.008614,            0.008614
                 394,            0.075988,             0.51089,                   0,             0.71551,              0.6005,             0.63623,             0.23338,             0.07875,              0.7843,                   0,           0.0086105,           0.0086105,           0.0086105
                 395,            0.072402,             0.47969,                   0,             0.74649,             0.62159,             0.66704,             0.23587,            0.076511,             0.78074,                   0,           0.0086069,           0.0086069,           0.0086069
                 396,            0.078026,             0.45427,                   0,             0.74649,             0.62159,             0.66704,             0.23587,            0.076511,             0.78074,                   0,           0.0086034,           0.0086034,           0.0086034
                 397,            0.074787,             0.49372,                   0,             0.70281,               0.578,             0.62772,             0.20596,            0.076241,             0.80997,                   0,           0.0085999,           0.0085999,           0.0085999
                 398,            0.074988,             0.44126,                   0,             0.70281,               0.578,             0.62772,             0.20596,            0.076241,             0.80997,                   0,           0.0085963,           0.0085963,           0.0085963
                 399,            0.075261,             0.41149,                   0,             0.76196,             0.61911,             0.68284,             0.25553,            0.077952,              0.7905,                   0,           0.0085928,           0.0085928,           0.0085928
                 400,            0.070236,             0.49692,                   0,             0.76196,             0.61911,             0.68284,             0.25553,            0.077952,              0.7905,                   0,           0.0085893,           0.0085893,           0.0085893
                 401,            0.076426,             0.37208,                   0,             0.76014,             0.60159,             0.65955,             0.23766,            0.077257,             0.79563,                   0,           0.0085857,           0.0085857,           0.0085857
                 402,            0.075402,              0.4021,                   0,             0.76014,             0.60159,             0.65955,             0.23766,            0.077257,             0.79563,                   0,           0.0085822,           0.0085822,           0.0085822
                 403,            0.080987,             0.42248,                   0,             0.68713,             0.53406,             0.59164,             0.20788,            0.080073,             0.82923,                   0,           0.0085786,           0.0085786,           0.0085786
                 404,            0.077945,             0.40718,                   0,             0.68713,             0.53406,             0.59164,             0.20788,            0.080073,             0.82923,                   0,           0.0085751,           0.0085751,           0.0085751
                 405,            0.075469,             0.44023,                   0,              0.7439,             0.62283,             0.67555,             0.25753,            0.077935,             0.79602,                   0,           0.0085716,           0.0085716,           0.0085716
                 406,            0.079014,             0.44283,                   0,              0.7439,             0.62283,             0.67555,             0.25753,            0.077935,             0.79602,                   0,            0.008568,            0.008568,            0.008568
                 407,            0.074293,             0.46674,                   0,             0.75178,             0.63504,             0.68259,             0.25725,            0.077253,             0.77894,                   0,           0.0085645,           0.0085645,           0.0085645
                 408,            0.071406,              0.4276,                   0,             0.75178,             0.63504,             0.68259,             0.25725,            0.077253,             0.77894,                   0,            0.008561,            0.008561,            0.008561
                 409,              0.0742,             0.49516,                   0,             0.77942,             0.64144,             0.69149,             0.26268,            0.076105,             0.76697,                   0,           0.0085574,           0.0085574,           0.0085574
                 410,            0.074781,             0.42446,                   0,             0.77942,             0.64144,             0.69149,             0.26268,            0.076105,             0.76697,                   0,           0.0085539,           0.0085539,           0.0085539
                 411,            0.074375,             0.41179,                   0,             0.70135,             0.58274,             0.62451,             0.21732,            0.077981,             0.77367,                   0,           0.0085504,           0.0085504,           0.0085504
                 412,            0.077824,             0.44432,                   0,             0.70135,             0.58274,             0.62451,             0.21732,            0.077981,             0.77367,                   0,           0.0085468,           0.0085468,           0.0085468
                 413,            0.077317,             0.43912,                   0,             0.60286,             0.55707,               0.531,             0.18787,            0.079648,             0.80334,                   0,           0.0085433,           0.0085433,           0.0085433
                 414,            0.076985,             0.36472,                   0,             0.60286,             0.55707,               0.531,             0.18787,            0.079648,             0.80334,                   0,           0.0085398,           0.0085398,           0.0085398
                 415,            0.075705,             0.44088,                   0,             0.71103,              0.6075,             0.62823,             0.22235,            0.078832,             0.78809,                   0,           0.0085362,           0.0085362,           0.0085362
                 416,            0.075803,             0.49376,                   0,             0.71103,              0.6075,             0.62823,             0.22235,            0.078832,             0.78809,                   0,           0.0085327,           0.0085327,           0.0085327
                 417,             0.08094,             0.41201,                   0,             0.69643,             0.54094,             0.60179,             0.21497,            0.079921,             0.82882,                   0,           0.0085291,           0.0085291,           0.0085291
                 418,            0.071201,             0.47006,                   0,             0.69643,             0.54094,             0.60179,             0.21497,            0.079921,             0.82882,                   0,           0.0085256,           0.0085256,           0.0085256
                 419,            0.078257,             0.56179,                   0,             0.66234,             0.56079,             0.57895,             0.19572,             0.07829,             0.80925,                   0,           0.0085221,           0.0085221,           0.0085221
                 420,            0.074899,             0.41454,                   0,             0.66234,             0.56079,             0.57895,             0.19572,             0.07829,             0.80925,                   0,           0.0085185,           0.0085185,           0.0085185
                 421,            0.082379,             0.47888,                   0,             0.69229,             0.57196,             0.57672,             0.19399,            0.077386,             0.79423,                   0,            0.008515,            0.008515,            0.008515
                 422,             0.07161,             0.40402,                   0,             0.69229,             0.57196,             0.57672,             0.19399,            0.077386,             0.79423,                   0,           0.0085115,           0.0085115,           0.0085115
                 423,            0.073512,             0.47277,                   0,             0.70231,             0.59305,             0.60392,              0.1977,            0.077977,             0.78215,                   0,           0.0085079,           0.0085079,           0.0085079
                 424,            0.071719,             0.45997,                   0,             0.70231,             0.59305,             0.60392,              0.1977,            0.077977,             0.78215,                   0,           0.0085044,           0.0085044,           0.0085044
                 425,            0.076631,             0.43779,                   0,             0.55058,             0.51375,             0.45844,             0.14331,            0.081818,             0.80093,                   0,           0.0085009,           0.0085009,           0.0085009
                 426,            0.073461,             0.48867,                   0,             0.55058,             0.51375,             0.45844,             0.14331,            0.081818,             0.80093,                   0,           0.0084973,           0.0084973,           0.0084973
                 427,            0.074999,             0.47572,                   0,             0.71097,             0.56452,              0.6147,             0.20577,            0.081303,             0.80483,                   0,           0.0084938,           0.0084938,           0.0084938
                 428,            0.074213,             0.43569,                   0,             0.71097,             0.56452,              0.6147,             0.20577,            0.081303,             0.80483,                   0,           0.0084903,           0.0084903,           0.0084903
                 429,            0.074228,             0.38622,                   0,             0.69522,             0.53474,              0.5898,             0.20074,            0.083978,             0.81959,                   0,           0.0084867,           0.0084867,           0.0084867
                 430,             0.07828,             0.53919,                   0,             0.69522,             0.53474,              0.5898,             0.20074,            0.083978,             0.81959,                   0,           0.0084832,           0.0084832,           0.0084832
                 431,            0.075099,             0.43006,                   0,             0.73129,             0.55211,             0.61125,             0.20894,            0.082618,             0.80972,                   0,           0.0084796,           0.0084796,           0.0084796
                 432,            0.079048,             0.49048,                   0,             0.73129,             0.55211,             0.61125,             0.20894,            0.082618,             0.80972,                   0,           0.0084761,           0.0084761,           0.0084761
                 433,             0.07149,             0.46032,                   0,             0.72964,             0.58685,             0.62599,             0.22935,            0.082924,             0.82588,                   0,           0.0084726,           0.0084726,           0.0084726
                 434,            0.078138,             0.42094,                   0,             0.72964,             0.58685,             0.62599,             0.22935,            0.082924,             0.82588,                   0,            0.008469,            0.008469,            0.008469
                 435,            0.071818,             0.48341,                   0,             0.72598,             0.61042,             0.64299,             0.22928,            0.085315,             0.78298,                   0,           0.0084655,           0.0084655,           0.0084655
                 436,            0.074005,             0.53066,                   0,             0.72598,             0.61042,             0.64299,             0.22928,            0.085315,             0.78298,                   0,            0.008462,            0.008462,            0.008462
                 437,             0.07434,             0.47676,                   0,             0.70933,              0.6116,             0.61436,             0.21839,            0.084239,             0.78947,                   0,           0.0084584,           0.0084584,           0.0084584
                 438,            0.077503,             0.44994,                   0,             0.70933,              0.6116,             0.61436,             0.21839,            0.084239,             0.78947,                   0,           0.0084549,           0.0084549,           0.0084549
                 439,            0.072432,             0.44711,                   0,             0.73814,             0.56079,             0.61286,             0.21813,            0.082888,             0.79655,                   0,           0.0084514,           0.0084514,           0.0084514
                 440,            0.073902,             0.34529,                   0,             0.73814,             0.56079,             0.61286,             0.21813,            0.082888,             0.79655,                   0,           0.0084478,           0.0084478,           0.0084478
                 441,            0.076321,             0.48081,                   0,             0.67724,             0.59616,             0.57624,             0.19769,            0.080983,             0.81377,                   0,           0.0084443,           0.0084443,           0.0084443
                 442,            0.074244,             0.47115,                   0,             0.67724,             0.59616,             0.57624,             0.19769,            0.080983,             0.81377,                   0,           0.0084408,           0.0084408,           0.0084408
                 443,            0.073906,              0.3604,                   0,              0.7521,             0.60794,              0.6448,             0.21865,            0.079082,             0.78916,                   0,           0.0084372,           0.0084372,           0.0084372
                 444,            0.072336,             0.41101,                   0,              0.7521,             0.60794,              0.6448,             0.21865,            0.079082,             0.78916,                   0,           0.0084337,           0.0084337,           0.0084337
                 445,            0.077747,             0.38674,                   0,             0.66068,             0.52905,             0.56248,             0.19656,            0.081638,             0.84698,                   0,           0.0084301,           0.0084301,           0.0084301
                 446,            0.074359,             0.35314,                   0,             0.66068,             0.52905,             0.56248,             0.19656,            0.081638,             0.84698,                   0,           0.0084266,           0.0084266,           0.0084266
                 447,            0.072481,             0.38137,                   0,             0.70627,             0.56203,             0.60941,             0.21269,            0.079315,             0.80429,                   0,           0.0084231,           0.0084231,           0.0084231
                 448,            0.073707,             0.49673,                   0,             0.70627,             0.56203,             0.60941,             0.21269,            0.079315,             0.80429,                   0,           0.0084195,           0.0084195,           0.0084195
                 449,             0.07336,             0.43783,                   0,             0.70433,             0.57042,             0.60579,             0.20784,            0.081217,             0.78827,                   0,            0.008416,            0.008416,            0.008416
                 450,            0.077752,             0.50154,                   0,             0.70433,             0.57042,             0.60579,             0.20784,            0.081217,             0.78827,                   0,           0.0084125,           0.0084125,           0.0084125
                 451,            0.072243,             0.48085,                   0,              0.7183,             0.60425,             0.62454,             0.21563,            0.081833,             0.78618,                   0,           0.0084089,           0.0084089,           0.0084089
                 452,            0.071788,             0.47246,                   0,              0.7183,             0.60425,             0.62454,             0.21563,            0.081833,             0.78618,                   0,           0.0084054,           0.0084054,           0.0084054
                 453,            0.068717,             0.49318,                   0,             0.71755,               0.634,             0.65209,             0.24594,            0.082034,              0.7794,                   0,           0.0084019,           0.0084019,           0.0084019
                 454,            0.072184,             0.36749,                   0,             0.71755,               0.634,             0.65209,             0.24594,            0.082034,              0.7794,                   0,           0.0083983,           0.0083983,           0.0083983
                 455,            0.072111,              0.5255,                   0,             0.69487,             0.61042,             0.62726,             0.21627,            0.084372,             0.80111,                   0,           0.0083948,           0.0083948,           0.0083948
                 456,            0.074812,             0.42307,                   0,             0.69487,             0.61042,             0.62726,             0.21627,            0.084372,             0.80111,                   0,           0.0083913,           0.0083913,           0.0083913
                 457,            0.074109,             0.44236,                   0,             0.72367,             0.58437,             0.64376,             0.23135,            0.082755,              0.8026,                   0,           0.0083877,           0.0083877,           0.0083877
                 458,            0.071605,             0.46463,                   0,             0.72367,             0.58437,             0.64376,             0.23135,            0.082755,              0.8026,                   0,           0.0083842,           0.0083842,           0.0083842
                 459,            0.071821,             0.41218,                   0,             0.73277,             0.41191,             0.50368,             0.18021,            0.082636,             0.85107,                   0,           0.0083806,           0.0083806,           0.0083806
                 460,            0.067891,             0.49721,                   0,             0.73277,             0.41191,             0.50368,             0.18021,            0.082636,             0.85107,                   0,           0.0083771,           0.0083771,           0.0083771
                 461,            0.071506,             0.43418,                   0,             0.64295,             0.55335,             0.57322,             0.18934,            0.085552,             0.83172,                   0,           0.0083736,           0.0083736,           0.0083736
                 462,            0.072036,             0.58711,                   0,             0.64295,             0.55335,             0.57322,             0.18934,            0.085552,             0.83172,                   0,             0.00837,             0.00837,             0.00837
                 463,            0.073497,              0.4023,                   0,             0.73345,             0.55087,             0.61229,             0.20676,            0.085011,             0.81653,                   0,           0.0083665,           0.0083665,           0.0083665
                 464,             0.07671,             0.37285,                   0,             0.73345,             0.55087,             0.61229,             0.20676,            0.085011,             0.81653,                   0,            0.008363,            0.008363,            0.008363
                 465,            0.076938,             0.42749,                   0,             0.68362,             0.56328,             0.59232,                0.22,            0.083918,             0.82031,                   0,           0.0083594,           0.0083594,           0.0083594
                 466,            0.071359,             0.33422,                   0,             0.68362,             0.56328,             0.59232,                0.22,            0.083918,             0.82031,                   0,           0.0083559,           0.0083559,           0.0083559
                 467,             0.07153,             0.45188,                   0,              0.7097,             0.61573,             0.65783,             0.23703,            0.082517,             0.80402,                   0,           0.0083524,           0.0083524,           0.0083524
                 468,            0.070252,             0.34114,                   0,              0.7097,             0.61573,             0.65783,             0.23703,            0.082517,             0.80402,                   0,           0.0083488,           0.0083488,           0.0083488
                 469,            0.070577,             0.33603,                   0,             0.65945,             0.55017,             0.58355,             0.21485,            0.084956,             0.86636,                   0,           0.0083453,           0.0083453,           0.0083453
                 470,            0.072377,             0.39123,                   0,             0.65945,             0.55017,             0.58355,             0.21485,            0.084956,             0.86636,                   0,           0.0083418,           0.0083418,           0.0083418
                 471,            0.072986,             0.45112,                   0,             0.72656,             0.58437,             0.61762,             0.22277,            0.082971,             0.79278,                   0,           0.0083382,           0.0083382,           0.0083382
                 472,            0.072117,             0.53452,                   0,             0.72656,             0.58437,             0.61762,             0.22277,            0.082971,             0.79278,                   0,           0.0083347,           0.0083347,           0.0083347
                 473,            0.075692,             0.42682,                   0,             0.70874,             0.61042,             0.63116,             0.22145,            0.084135,             0.79864,                   0,           0.0083311,           0.0083311,           0.0083311
                 474,            0.075588,             0.44787,                   0,             0.70874,             0.61042,             0.63116,             0.22145,            0.084135,             0.79864,                   0,           0.0083276,           0.0083276,           0.0083276
                 475,            0.076129,             0.42056,                   0,             0.70032,             0.54839,             0.58909,             0.20748,            0.088041,             0.85297,                   0,           0.0083241,           0.0083241,           0.0083241
                 476,            0.068741,             0.42658,                   0,             0.70032,             0.54839,             0.58909,             0.20748,            0.088041,             0.85297,                   0,           0.0083205,           0.0083205,           0.0083205
                 477,            0.070581,             0.39498,                   0,             0.67897,             0.54467,             0.55752,              0.1857,            0.085097,             0.83015,                   0,            0.008317,            0.008317,            0.008317
                 478,            0.078311,             0.38053,                   0,             0.67897,             0.54467,             0.55752,              0.1857,            0.085097,             0.83015,                   0,           0.0083135,           0.0083135,           0.0083135
                 479,             0.07081,             0.42408,                   0,             0.70282,             0.57803,             0.60524,             0.20706,            0.085217,             0.79932,                   0,           0.0083099,           0.0083099,           0.0083099
                 480,            0.075263,              0.5046,                   0,             0.70282,             0.57803,             0.60524,             0.20706,            0.085217,             0.79932,                   0,           0.0083064,           0.0083064,           0.0083064
                 481,            0.071093,             0.43405,                   0,             0.73352,             0.59181,             0.64671,             0.23307,            0.084908,             0.79953,                   0,           0.0083029,           0.0083029,           0.0083029
                 482,            0.072826,             0.43067,                   0,             0.73352,             0.59181,             0.64671,             0.23307,            0.084908,             0.79953,                   0,           0.0082993,           0.0082993,           0.0082993
                 483,            0.072571,             0.44449,                   0,             0.73655,              0.6521,             0.66466,             0.24332,            0.082722,             0.79989,                   0,           0.0082958,           0.0082958,           0.0082958
                 484,            0.071324,              0.4168,                   0,             0.73655,              0.6521,             0.66466,             0.24332,            0.082722,             0.79989,                   0,           0.0082922,           0.0082922,           0.0082922
                 485,            0.071245,             0.45605,                   0,              0.6509,             0.57601,             0.55529,             0.17778,            0.081764,              0.8207,                   0,           0.0082887,           0.0082887,           0.0082887
                 486,            0.070122,             0.34924,                   0,              0.6509,             0.57601,             0.55529,             0.17778,            0.081764,              0.8207,                   0,           0.0082852,           0.0082852,           0.0082852
                 487,            0.073841,             0.44811,                   0,             0.65862,             0.56969,             0.54711,              0.1737,            0.080854,             0.82032,                   0,           0.0082816,           0.0082816,           0.0082816
                 488,            0.072076,             0.35506,                   0,             0.65862,             0.56969,             0.54711,              0.1737,            0.080854,             0.82032,                   0,           0.0082781,           0.0082781,           0.0082781
                 489,            0.070766,              0.4408,                   0,             0.67291,             0.56328,             0.55844,             0.18408,            0.081381,             0.82526,                   0,           0.0082746,           0.0082746,           0.0082746
                 490,            0.073954,              0.3758,                   0,             0.67291,             0.56328,             0.55844,             0.18408,            0.081381,             0.82526,                   0,            0.008271,            0.008271,            0.008271
                 491,            0.069729,             0.40561,                   0,              0.6404,              0.5732,             0.54402,             0.17497,            0.079757,             0.81944,                   0,           0.0082675,           0.0082675,           0.0082675
                 492,            0.075692,             0.35251,                   0,              0.6404,              0.5732,             0.54402,             0.17497,            0.079757,             0.81944,                   0,            0.008264,            0.008264,            0.008264
                 493,            0.078566,             0.36224,                   0,              0.5791,             0.53772,             0.46199,             0.15142,            0.081988,             0.81876,                   0,           0.0082604,           0.0082604,           0.0082604
                 494,             0.07123,             0.37742,                   0,              0.5791,             0.53772,             0.46199,             0.15142,            0.081988,             0.81876,                   0,           0.0082569,           0.0082569,           0.0082569
                 495,            0.076055,             0.39566,                   0,             0.59682,             0.50496,             0.47131,             0.15028,            0.081685,             0.84862,                   0,           0.0082534,           0.0082534,           0.0082534
                 496,            0.070443,             0.38469,                   0,             0.59682,             0.50496,             0.47131,             0.15028,            0.081685,             0.84862,                   0,           0.0082498,           0.0082498,           0.0082498
                 497,            0.071278,             0.43343,                   0,             0.67098,             0.58189,             0.58111,             0.19309,            0.081493,             0.82287,                   0,           0.0082463,           0.0082463,           0.0082463
                 498,            0.071407,             0.41246,                   0,             0.67098,             0.58189,             0.58111,             0.19309,            0.081493,             0.82287,                   0,           0.0082428,           0.0082428,           0.0082428
                 499,            0.072224,             0.43802,                   0,             0.74306,             0.61166,              0.6522,             0.24088,            0.076512,             0.80219,                   0,           0.0082392,           0.0082392,           0.0082392
                 500,            0.074307,             0.42968,                   0,             0.74306,             0.61166,              0.6522,             0.24088,            0.076512,             0.80219,                   0,           0.0082357,           0.0082357,           0.0082357
                 501,            0.073493,             0.35578,                   0,             0.71704,              0.6129,              0.6707,             0.25492,            0.079649,             0.81881,                   0,           0.0082321,           0.0082321,           0.0082321
                 502,            0.076707,             0.43224,                   0,             0.71704,              0.6129,              0.6707,             0.25492,            0.079649,             0.81881,                   0,           0.0082286,           0.0082286,           0.0082286
                 503,            0.067304,             0.51094,                   0,             0.77973,              0.6464,             0.68654,             0.25745,            0.075965,             0.78864,                   0,           0.0082251,           0.0082251,           0.0082251
                 504,            0.069439,             0.45576,                   0,             0.77973,              0.6464,             0.68654,             0.25745,            0.075965,             0.78864,                   0,           0.0082215,           0.0082215,           0.0082215
                 505,            0.069754,             0.44272,                   0,             0.75297,             0.62019,             0.68061,             0.24772,            0.073871,             0.80656,                   0,            0.008218,            0.008218,            0.008218
                 506,            0.078348,             0.41939,                   0,             0.75297,             0.62019,             0.68061,             0.24772,            0.073871,             0.80656,                   0,           0.0082145,           0.0082145,           0.0082145
                 507,            0.068593,              0.3883,                   0,             0.65621,             0.51117,             0.54139,             0.17901,            0.077882,             0.89047,                   0,           0.0082109,           0.0082109,           0.0082109
                 508,            0.073234,             0.39208,                   0,             0.65621,             0.51117,             0.54139,             0.17901,            0.077882,             0.89047,                   0,           0.0082074,           0.0082074,           0.0082074
                 509,             0.07239,             0.36177,                   0,             0.50837,             0.44913,              0.4026,             0.12431,            0.080883,             0.89914,                   0,           0.0082039,           0.0082039,           0.0082039
                 510,            0.069396,             0.41907,                   0,             0.50837,             0.44913,              0.4026,             0.12431,            0.080883,             0.89914,                   0,           0.0082003,           0.0082003,           0.0082003
